Seqname,Source,FeatureType,Start,End,Score,Strand,Frame,x1,x2,Name,x3,Gene,gene_type,x5,x6
NC_017628.1,RefSeq,gene,1461432,1461815,.,+,.,gene-ECOK1_RS07535,gpFI,Gene,gpFI,protein_coding,ECOK1_RS07535,ECOK1_1448,gene-ECOK1_RS07535
NC_017628.1,RefSeq,gene,1461808,1462161,.,+,.,gene-ECOK1_RS07540,ECOK1_RS07540,Gene,protein_coding,ECOK1_RS07540,ECOK1_1449,gene-ECOK1_RS07540,ECOK1_RS07540
NC_017628.1,RefSeq,gene,1462177,1462710,.,+,.,gene-ECOK1_RS07545,ECOK1_RS07545,Gene,protein_coding,ECOK1_RS07545,ECOK1_1450,gene-ECOK1_RS07545,ECOK1_RS07545
NC_017628.1,RefSeq,gene,1462707,1463102,.,+,.,gene-ECOK1_RS07550,ECOK1_RS07550,Gene,protein_coding,ECOK1_RS07550,ECOK1_1451,gene-ECOK1_RS07550,ECOK1_RS07550
NC_017628.1,RefSeq,gene,1463110,1463862,.,+,.,gene-ECOK1_RS07555,ECOK1_RS07555,Gene,protein_coding,ECOK1_RS07555,ECOK1_1452,gene-ECOK1_RS07555,ECOK1_RS07555
NC_017628.1,RefSeq,gene,1463876,1464307,.,+,.,gene-ECOK1_RS07560,ECOK1_RS07560,Gene,protein_coding,ECOK1_RS07560,ECOK1_1453,gene-ECOK1_RS07560,ECOK1_RS07560
NC_017628.1,RefSeq,gene,1464334,1464747,.,+,.,gene-ECOK1_RS07565,ECOK1_RS07565,Gene,protein_coding,ECOK1_RS07565,ECOK1_1454,gene-ECOK1_RS07565,ECOK1_RS07565
NC_017628.1,RefSeq,gene,1464728,1467301,.,+,.,gene-ECOK1_RS07570,ECOK1_RS07570,Gene,protein_coding,ECOK1_RS07570,ECOK1_1455,gene-ECOK1_RS07570,ECOK1_RS07570
NC_017628.1,RefSeq,gene,1467298,1467627,.,+,.,gene-ECOK1_RS07575,ECOK1_RS07575,Gene,protein_coding,ECOK1_RS07575,ECOK1_1456,gene-ECOK1_RS07575,ECOK1_RS07575
NC_017628.1,RefSeq,gene,1467627,1468325,.,+,.,gene-ECOK1_RS07580,ECOK1_RS07580,Gene,protein_coding,ECOK1_RS07580,ECOK1_1457,gene-ECOK1_RS07580,ECOK1_RS07580
NC_017628.1,RefSeq,gene,1468330,1469073,.,+,.,gene-ECOK1_RS07585,ECOK1_RS07585,Gene,protein_coding,ECOK1_RS07585,ECOK1_1458,gene-ECOK1_RS07585,ECOK1_RS07585
NC_017628.1,RefSeq,gene,1469037,1469612,.,+,.,gene-ECOK1_RS07590,ECOK1_RS07590,Gene,protein_coding,ECOK1_RS07590,ECOK1_1459,gene-ECOK1_RS07590,ECOK1_RS07590
NC_017628.1,RefSeq,gene,1469686,1470024,.,+,.,gene-ECOK1_RS28755,ECOK1_RS28755,Gene,protein_coding,ECOK1_RS28755,gene-ECOK1_RS28755,ECOK1_RS28755,Gene
NC_017628.1,RefSeq,gene,1470091,1473570,.,+,.,gene-ECOK1_RS07595,ECOK1_RS07595,Gene,protein_coding,ECOK1_RS07595,ECOK1_1461,gene-ECOK1_RS07595,ECOK1_RS07595
NC_017628.1,RefSeq,gene,1473638,1474237,.,+,.,gene-ECOK1_RS07600,ECOK1_RS07600,Gene,protein_coding,ECOK1_RS07600,ECOK1_1462,gene-ECOK1_RS07600,ECOK1_RS07600
NC_017628.1,RefSeq,gene,1477495,1478079,.,+,.,gene-ECOK1_RS07620,ECOK1_RS07620,Gene,protein_coding,ECOK1_RS07620,ECOK1_1465,gene-ECOK1_RS07620,ECOK1_RS07620
NC_017628.1,RefSeq,gene,1478134,1478802,.,-,.,gene-ECOK1_RS07625,ECOK1_RS07625,Gene,protein_coding,ECOK1_RS07625,ECOK1_1466,gene-ECOK1_RS07625,ECOK1_RS07625
NC_017628.1,RefSeq,gene,1479901,1480407,.,-,.,gene-ECOK1_RS07640,yciE,Gene,yciE,protein_coding,ECOK1_RS07640,ECOK1_1469,gene-ECOK1_RS07640
NC_017628.1,RefSeq,gene,1480453,1480953,.,-,.,gene-ECOK1_RS07645,yciF,Gene,yciF,protein_coding,ECOK1_RS07645,ECOK1_1470,gene-ECOK1_RS07645
NC_017628.1,RefSeq,gene,1481039,1481218,.,-,.,gene-ECOK1_RS07650,yciG,Gene,yciG,protein_coding,ECOK1_RS07650,ECOK1_1471,gene-ECOK1_RS07650
NC_017628.1,RefSeq,gene,1481599,1482405,.,-,.,gene-ECOK1_RS07655,trpA,Gene,trpA,protein_coding,ECOK1_RS07655,ECOK1_1472,gene-ECOK1_RS07655
NC_017628.1,RefSeq,gene,1482405,1483598,.,-,.,gene-ECOK1_RS07660,trpB,Gene,trpB,protein_coding,ECOK1_RS07660,ECOK1_1473,gene-ECOK1_RS07660
NC_017628.1,RefSeq,gene,1483610,1484968,.,-,.,gene-ECOK1_RS07665,trpCF,Gene,trpCF,protein_coding,ECOK1_RS07665,ECOK1_1474,gene-ECOK1_RS07665
NC_017628.1,RefSeq,gene,1484972,1486567,.,-,.,gene-ECOK1_RS07670,trpD,Gene,trpD,protein_coding,ECOK1_RS07670,ECOK1_1475,gene-ECOK1_RS07670
NC_017628.1,RefSeq,gene,1486567,1488129,.,-,.,gene-ECOK1_RS07675,trpE,Gene,trpE,protein_coding,ECOK1_RS07675,ECOK1_1476,gene-ECOK1_RS07675
NC_017628.1,RefSeq,gene,1488221,1488265,.,-,.,gene-ECOK1_RS26405,trpL,Gene,trpL,protein_coding,ECOK1_RS26405,ECOK1_1477,gene-ECOK1_RS26405
NC_017628.1,RefSeq,gene,1488403,1489284,.,+,.,gene-ECOK1_RS07680,rnm,Gene,rnm,protein_coding,trpH,yciV,ECOK1_RS07680,ECOK1_1479
NC_017628.1,RefSeq,gene,1489281,1489901,.,+,.,gene-ECOK1_RS07685,yciO,Gene,yciO,protein_coding,ECOK1_RS07685,ECOK1_1480,gene-ECOK1_RS07685
NC_017628.1,RefSeq,gene,1489929,1491824,.,+,.,gene-ECOK1_RS07690,yciQ,Gene,yciQ,protein_coding,ECOK1_RS07690,ECOK1_1481,gene-ECOK1_RS07690
NC_017628.1,RefSeq,gene,1492037,1492912,.,+,.,gene-ECOK1_RS07695,rluB,Gene,rluB,protein_coding,ECOK1_RS07695,ECOK1_1482,gene-ECOK1_RS07695
NC_017628.1,RefSeq,gene,1492952,1493542,.,-,.,gene-ECOK1_RS07700,cobO,Gene,cobO,protein_coding,ECOK1_RS07700,ECOK1_1483,gene-ECOK1_RS07700
NC_017628.1,RefSeq,gene,1493539,1494297,.,-,.,gene-ECOK1_RS07705,yciK,Gene,yciK,protein_coding,ECOK1_RS07705,ECOK1_1484,gene-ECOK1_RS07705
NC_017628.1,RefSeq,gene,1494517,1495566,.,+,.,gene-ECOK1_RS07715,sohB,Gene,sohB,protein_coding,ECOK1_RS07715,ECOK1_1485,gene-ECOK1_RS07715
NC_017628.1,RefSeq,gene,1495602,1495853,.,-,.,gene-ECOK1_RS07720,yciN,Gene,yciN,protein_coding,ECOK1_RS07720,ECOK1_1486,gene-ECOK1_RS07720
NC_017628.1,RefSeq,gene,1496233,1498830,.,+,.,gene-ECOK1_RS07730,topA,Gene,topA,protein_coding,ECOK1_RS07730,ECOK1_1487,gene-ECOK1_RS07730
NC_017628.1,RefSeq,gene,1499040,1500014,.,+,.,gene-ECOK1_RS07735,cysB,Gene,cysB,protein_coding,ECOK1_RS07735,ECOK1_1488,gene-ECOK1_RS07735
NC_017628.1,RefSeq,gene,1500333,1500473,.,+,.,gene-ECOK1_RS07740,ymiA,Gene,ymiA,protein_coding,ECOK1_RS07740,ECOK1_1489,gene-ECOK1_RS07740
NC_017628.1,RefSeq,gene,1500476,1500643,.,+,.,gene-ECOK1_RS07745,yciX,Gene,yciX,protein_coding,ECOK1_RS07745,ECOK1_1490,gene-ECOK1_RS07745
NC_017628.1,RefSeq,gene,1500757,1500852,.,+,.,gene-ECOK1_RS28295,ymiC,Gene,ymiC,protein_coding,ECOK1_RS28295,gene-ECOK1_RS28295,ymiC
NC_017628.1,RefSeq,gene,1501002,1503677,.,+,.,gene-ECOK1_RS07760,acnA,Gene,acnA,protein_coding,ECOK1_RS07760,ECOK1_1491,gene-ECOK1_RS07760
NC_017628.1,RefSeq,gene,1503741,1504331,.,-,.,gene-ECOK1_RS07765,ribA,Gene,ribA,protein_coding,ECOK1_RS07765,ECOK1_1492,gene-ECOK1_RS07765
NC_017628.1,RefSeq,gene,1504501,1505265,.,+,.,gene-ECOK1_RS07770,pgpB,Gene,pgpB,protein_coding,ECOK1_RS07770,ECOK1_1493,gene-ECOK1_RS07770
NC_017628.1,RefSeq,gene,1505414,1505722,.,+,.,gene-ECOK1_RS07775,lapA,Gene,lapA,protein_coding,ECOK1_RS07775,ECOK1_1494,gene-ECOK1_RS07775
NC_017628.1,RefSeq,gene,1505729,1506898,.,+,.,gene-ECOK1_RS07780,lapB,Gene,lapB,protein_coding,ECOK1_RS07780,ECOK1_1495,gene-ECOK1_RS07780
NC_017628.1,RefSeq,gene,1507090,1507827,.,+,.,gene-ECOK1_RS07785,pyrF,Gene,pyrF,protein_coding,ECOK1_RS07785,ECOK1_1497,gene-ECOK1_RS07785
NC_017628.1,RefSeq,gene,1507827,1508153,.,+,.,gene-ECOK1_RS07790,yciH,Gene,yciH,protein_coding,ECOK1_RS07790,ECOK1_1498,gene-ECOK1_RS07790
NC_017628.1,RefSeq,gene,1508279,1508497,.,-,.,gene-ECOK1_RS07795,osmB,Gene,osmB,protein_coding,ECOK1_RS07795,ECOK1_1499,gene-ECOK1_RS07795
NC_017628.1,RefSeq,gene,1508766,1509515,.,-,.,gene-ECOK1_RS07800,yciT,Gene,yciT,protein_coding,ECOK1_RS07800,ECOK1_1500,gene-ECOK1_RS07800
NC_017628.1,RefSeq,gene,1509605,1509778,.,-,.,gene-ECOK1_RS07805,yciZ,Gene,yciZ,protein_coding,ECOK1_RS07805,ECOK1_1501,gene-ECOK1_RS07805
NC_017628.1,RefSeq,gene,1509816,1509944,.,+,.,gene-ECOK1_RS29070,ymiD,Gene,ymiD,protein_coding,ECOK1_RS29070,gene-ECOK1_RS29070,ymiD
NC_017628.1,RefSeq,gene,1509926,1511911,.,-,.,gene-ECOK1_RS07810,pdeR,Gene,pdeR,protein_coding,ECOK1_RS07810,ECOK1_1502,gene-ECOK1_RS07810
NC_017628.1,RefSeq,gene,1512145,1514079,.,-,.,gene-ECOK1_RS07820,rnb,Gene,rnb,protein_coding,ECOK1_RS07820,ECOK1_1503,gene-ECOK1_RS07820
NC_017628.1,RefSeq,gene,1514147,1515274,.,-,.,gene-ECOK1_RS07825,yciW,Gene,yciW,protein_coding,ECOK1_RS07825,ECOK1_1504,gene-ECOK1_RS07825
NC_017628.1,RefSeq,gene,1515419,1516207,.,-,.,gene-ECOK1_RS07830,fabI,Gene,fabI,protein_coding,ECOK1_RS07830,ECOK1_1505,gene-ECOK1_RS07830
NC_017628.1,RefSeq,gene,1516685,1517251,.,+,.,gene-ECOK1_RS07835,ECOK1_RS07835,Gene,protein_coding,ECOK1_RS07835,ECOK1_1506,gene-ECOK1_RS07835,ECOK1_RS07835
NC_017628.1,RefSeq,gene,1517400,1518521,.,+,.,gene-ECOK1_RS07840,ECOK1_RS07840,Gene,protein_coding,ECOK1_RS07840,ECOK1_1507,gene-ECOK1_RS07840,ECOK1_RS07840
NC_017628.1,RefSeq,gene,1518521,1521628,.,+,.,gene-ECOK1_RS07845,ECOK1_RS07845,Gene,protein_coding,ECOK1_RS07845,ECOK1_1508,gene-ECOK1_RS07845,ECOK1_RS07845
NC_017628.1,RefSeq,gene,1521632,1523005,.,+,.,gene-ECOK1_RS07850,ECOK1_RS07850,Gene,protein_coding,ECOK1_RS07850,ECOK1_1509,gene-ECOK1_RS07850,ECOK1_RS07850
NC_017628.1,RefSeq,gene,1523014,1524177,.,+,.,gene-ECOK1_RS07855,ECOK1_RS07855,Gene,protein_coding,ECOK1_RS07855,ECOK1_1510,gene-ECOK1_RS07855,ECOK1_RS07855
NC_017628.1,RefSeq,gene,1524225,1525031,.,-,.,gene-ECOK1_RS07860,sapF,Gene,sapF,protein_coding,ECOK1_RS07860,ECOK1_1511,gene-ECOK1_RS07860
NC_017628.1,RefSeq,gene,1525033,1526025,.,-,.,gene-ECOK1_RS07865,sapD,Gene,sapD,protein_coding,ECOK1_RS07865,ECOK1_1512,gene-ECOK1_RS07865
NC_017628.1,RefSeq,gene,1526025,1526915,.,-,.,gene-ECOK1_RS07870,sapC,Gene,sapC,protein_coding,ECOK1_RS07870,ECOK1_1513,gene-ECOK1_RS07870
NC_017628.1,RefSeq,gene,1526902,1527867,.,-,.,gene-ECOK1_RS07875,sapB,Gene,sapB,protein_coding,ECOK1_RS07875,ECOK1_1514,gene-ECOK1_RS07875
NC_017628.1,RefSeq,gene,1527864,1529507,.,-,.,gene-ECOK1_RS07880,sapA,Gene,sapA,protein_coding,ECOK1_RS07880,ECOK1_1515,gene-ECOK1_RS07880
NC_017628.1,RefSeq,gene,1529820,1530065,.,-,.,gene-ECOK1_RS07890,ymjA,Gene,ymjA,protein_coding,ECOK1_RS07890,ECOK1_1516,gene-ECOK1_RS07890
NC_017628.1,RefSeq,gene,1530492,1531469,.,-,.,gene-ECOK1_RS07900,pspF,Gene,pspF,protein_coding,ECOK1_RS07900,ECOK1_1518,gene-ECOK1_RS07900
NC_017628.1,RefSeq,gene,1531635,1532303,.,+,.,gene-ECOK1_RS07905,pspA,Gene,pspA,protein_coding,ECOK1_RS07905,ECOK1_1519,gene-ECOK1_RS07905
NC_017628.1,RefSeq,gene,1532357,1532581,.,+,.,gene-ECOK1_RS07910,pspB,Gene,pspB,protein_coding,ECOK1_RS07910,ECOK1_1520,gene-ECOK1_RS07910
NC_017628.1,RefSeq,gene,1532581,1532940,.,+,.,gene-ECOK1_RS07915,pspC,Gene,pspC,protein_coding,ECOK1_RS07915,ECOK1_1521,gene-ECOK1_RS07915
NC_017628.1,RefSeq,gene,1532949,1533170,.,+,.,gene-ECOK1_RS07920,pspD,Gene,pspD,protein_coding,ECOK1_RS07920,ECOK1_1522,gene-ECOK1_RS07920
NC_017628.1,RefSeq,gene,1533245,1533559,.,+,.,gene-ECOK1_RS07925,pspE,Gene,pspE,protein_coding,ECOK1_RS07925,ECOK1_1523,gene-ECOK1_RS07925
NC_017628.1,RefSeq,gene,1533769,1535448,.,+,.,gene-ECOK1_RS07930,ycjM,Gene,ycjM,protein_coding,ECOK1_RS07930,ECOK1_1524,gene-ECOK1_RS07930
NC_017628.1,RefSeq,gene,1535462,1536754,.,+,.,gene-ECOK1_RS07935,ycjN,Gene,ycjN,protein_coding,ECOK1_RS07935,ECOK1_1525,gene-ECOK1_RS07935
NC_017628.1,RefSeq,gene,1536775,1537656,.,+,.,gene-ECOK1_RS07940,ycjO,Gene,ycjO,protein_coding,ECOK1_RS07940,ECOK1_1526,gene-ECOK1_RS07940
NC_017628.1,RefSeq,gene,1537643,1538485,.,+,.,gene-ECOK1_RS07945,ycjP,Gene,ycjP,protein_coding,ECOK1_RS07945,ECOK1_1527,gene-ECOK1_RS07945
NC_017628.1,RefSeq,gene,1538516,1539568,.,+,.,gene-ECOK1_RS07950,ycjQ,Gene,ycjQ,protein_coding,ECOK1_RS07950,ECOK1_1528,gene-ECOK1_RS07950
NC_017628.1,RefSeq,gene,1539587,1540375,.,+,.,gene-ECOK1_RS07955,ycjR,Gene,ycjR,protein_coding,ECOK1_RS07955,ECOK1_1529,gene-ECOK1_RS07955
NC_017628.1,RefSeq,gene,1540385,1541440,.,+,.,gene-ECOK1_RS07960,ycjS,Gene,ycjS,protein_coding,ECOK1_RS07960,ECOK1_1530,gene-ECOK1_RS07960
NC_017628.1,RefSeq,gene,1541437,1543704,.,+,.,gene-ECOK1_RS07965,ycjT,Gene,ycjT,protein_coding,ECOK1_RS07965,ECOK1_1531,gene-ECOK1_RS07965
NC_017628.1,RefSeq,gene,1543701,1544360,.,+,.,gene-ECOK1_RS07970,pgmB,Gene,pgmB,protein_coding,ECOK1_RS07970,ECOK1_1532,gene-ECOK1_RS07970
NC_017628.1,RefSeq,gene,1544374,1545456,.,+,.,gene-ECOK1_RS07975,ECOK1_RS07975,Gene,protein_coding,ECOK1_RS07975,ECOK1_1533,gene-ECOK1_RS07975,ECOK1_RS07975
NC_017628.1,RefSeq,gene,1545501,1546406,.,+,.,gene-ECOK1_RS07980,ompG,Gene,ompG,protein_coding,ECOK1_RS07980,ECOK1_1534,gene-ECOK1_RS07980
NC_017628.1,RefSeq,gene,1546457,1547455,.,-,.,gene-ECOK1_RS07985,ycjW,Gene,ycjW,protein_coding,ECOK1_RS07985,ECOK1_1535,gene-ECOK1_RS07985
NC_017628.1,RefSeq,gene,1547611,1549008,.,+,.,gene-ECOK1_RS07990,ycjX,Gene,ycjX,protein_coding,ECOK1_RS07990,ECOK1_1536,gene-ECOK1_RS07990
NC_017628.1,RefSeq,gene,1549005,1550066,.,+,.,gene-ECOK1_RS07995,ycjF,Gene,ycjF,protein_coding,ECOK1_RS07995,ECOK1_1537,gene-ECOK1_RS07995
NC_017628.1,RefSeq,gene,1550214,1551755,.,+,.,gene-ECOK1_RS08000,tyrR,Gene,tyrR,protein_coding,ECOK1_RS08000,ECOK1_1538,gene-ECOK1_RS08000
NC_017628.1,RefSeq,gene,1551799,1552305,.,-,.,gene-ECOK1_RS08005,tpx,Gene,tpx,protein_coding,ECOK1_RS08005,ECOK1_1539,gene-ECOK1_RS08005
NC_017628.1,RefSeq,gene,1552424,1553389,.,+,.,gene-ECOK1_RS08010,ycjG,Gene,ycjG,protein_coding,ECOK1_RS08010,ECOK1_1541,gene-ECOK1_RS08010
NC_017628.1,RefSeq,gene,1553364,1554092,.,-,.,gene-ECOK1_RS08015,mpaA,Gene,mpaA,protein_coding,ECOK1_RS08015,ECOK1_1540,gene-ECOK1_RS08015
NC_017628.1,RefSeq,gene,1554383,1555021,.,-,.,gene-ECOK1_RS08020,ECOK1_RS08020,Gene,protein_coding,ECOK1_RS08020,ECOK1_1542,gene-ECOK1_RS08020,ECOK1_RS08020
NC_017628.1,RefSeq,gene,1555092,1556012,.,-,.,gene-ECOK1_RS08025,ycjY,Gene,ycjY,protein_coding,ECOK1_RS08025,ECOK1_1543,gene-ECOK1_RS08025
NC_017628.1,RefSeq,gene,1556150,1557049,.,+,.,gene-ECOK1_RS08030,pgrR,Gene,pgrR,protein_coding,ECOK1_RS08030,ECOK1_1544,gene-ECOK1_RS08030
NC_017628.1,RefSeq,gene,1557386,1558999,.,+,.,gene-ECOK1_RS08040,mppA,Gene,mppA,protein_coding,ECOK1_RS08040,ECOK1_1545,gene-ECOK1_RS08040
NC_017628.1,RefSeq,gene,1559050,1560081,.,-,.,gene-ECOK1_RS08045,ynaI,Gene,ynaI,protein_coding,ECOK1_RS08045,ECOK1_1546,gene-ECOK1_RS08045
NC_017628.1,RefSeq,gene,1560325,1560582,.,+,.,gene-ECOK1_RS08050,ynaJ,Gene,ynaJ,protein_coding,ECOK1_RS08050,ECOK1_1547,gene-ECOK1_RS08050
NC_017628.1,RefSeq,gene,1560632,1561582,.,-,.,gene-ECOK1_RS08055,uspE,Gene,uspE,protein_coding,ECOK1_RS08055,ECOK1_1548,gene-ECOK1_RS08055
NC_017628.1,RefSeq,gene,1561734,1562486,.,-,.,gene-ECOK1_RS08060,fnr,Gene,fnr,protein_coding,ECOK1_RS08060,ECOK1_1549,gene-ECOK1_RS08060
NC_017628.1,RefSeq,gene,1562681,1563196,.,-,.,gene-ECOK1_RS08065,ogt,Gene,ogt,protein_coding,ECOK1_RS08065,ECOK1_1550,gene-ECOK1_RS08065
NC_017628.1,RefSeq,gene,1563728,1564543,.,-,.,gene-ECOK1_RS08080,ECOK1_RS08080,Gene,protein_coding,ECOK1_RS08080,ECOK1_1552,gene-ECOK1_RS08080,ECOK1_RS08080
NC_017628.1,RefSeq,gene,1564640,1565668,.,+,.,gene-ECOK1_RS08085,ECOK1_RS08085,Gene,protein_coding,ECOK1_RS08085,ECOK1_1553,gene-ECOK1_RS08085,ECOK1_RS08085
NC_017628.1,RefSeq,gene,1565665,1567179,.,+,.,gene-ECOK1_RS08090,ECOK1_RS08090,Gene,protein_coding,ECOK1_RS08090,ECOK1_1554,gene-ECOK1_RS08090,ECOK1_RS08090
NC_017628.1,RefSeq,gene,1567374,1567937,.,+,.,gene-ECOK1_RS08095,smrA,Gene,smrA,protein_coding,ECOK1_RS08095,ECOK1_1555,gene-ECOK1_RS08095
NC_017628.1,RefSeq,gene,1567958,1569190,.,-,.,gene-ECOK1_RS08100,dgcM,Gene,dgcM,protein_coding,ECOK1_RS08100,ECOK1_1556,gene-ECOK1_RS08100
NC_017628.1,RefSeq,gene,1569384,1569431,.,+,.,gene-ECOK1_RS29075,ydaN,Gene,ydaN,protein_coding,ECOK1_RS29075,gene-ECOK1_RS29075,ydaN
NC_017628.1,RefSeq,gene,1569445,1570428,.,+,.,gene-ECOK1_RS08105,zntB,Gene,zntB,protein_coding,ECOK1_RS08105,ECOK1_1557,gene-ECOK1_RS08105
NC_017628.1,RefSeq,gene,1570703,1570876,.,+,.,gene-ECOK1_RS28770,ynaL,Gene,ynaL,protein_coding,ECOK1_RS28770,gene-ECOK1_RS28770,ynaL
NC_017628.1,RefSeq,gene,1570906,1572279,.,+,.,gene-ECOK1_RS08115,dbpA,Gene,dbpA,protein_coding,ECOK1_RS08115,ECOK1_1558,gene-ECOK1_RS08115
NC_017628.1,RefSeq,gene,1572408,1573343,.,-,.,gene-ECOK1_RS08120,ttcA,Gene,ttcA,protein_coding,ECOK1_RS08120,ECOK1_1559,gene-ECOK1_RS08120
NC_017628.1,RefSeq,gene,1575670,1576104,.,-,.,gene-ECOK1_RS08145,uspF,Gene,uspF,protein_coding,ECOK1_RS08145,ECOK1_1561,gene-ECOK1_RS08145
NC_017628.1,RefSeq,gene,1576245,1577378,.,-,.,gene-ECOK1_RS08150,ompN,Gene,ompN,protein_coding,ECOK1_RS08150,ECOK1_1562,gene-ECOK1_RS08150
NC_017628.1,RefSeq,gene,1577744,1581268,.,-,.,gene-ECOK1_RS08155,nifJ,Gene,nifJ,protein_coding,ECOK1_RS08155,ECOK1_1563,gene-ECOK1_RS08155
NC_017628.1,RefSeq,gene,1581542,1581808,.,+,.,gene-ECOK1_RS08160,ydbJ,Gene,ydbJ,protein_coding,ECOK1_RS08160,ECOK1_1566,gene-ECOK1_RS08160
NC_017628.1,RefSeq,gene,1581805,1582227,.,-,.,gene-ECOK1_RS08165,hslJ,Gene,hslJ,protein_coding,ECOK1_RS08165,ECOK1_1565,gene-ECOK1_RS08165
NC_017628.1,RefSeq,gene,1582338,1583327,.,-,.,gene-ECOK1_RS08170,ldhA,Gene,ldhA,protein_coding,ECOK1_RS08170,ECOK1_1567,gene-ECOK1_RS08170
NC_017628.1,RefSeq,gene,1583535,1586174,.,+,.,gene-ECOK1_RS08175,ydbH,Gene,ydbH,protein_coding,ECOK1_RS08175,ECOK1_1568,gene-ECOK1_RS08175
NC_017628.1,RefSeq,gene,1586171,1586356,.,+,.,gene-ECOK1_RS08180,ynbE,Gene,ynbE,protein_coding,ECOK1_RS08180,ECOK1_1569,gene-ECOK1_RS08180
NC_017628.1,RefSeq,gene,1586364,1586690,.,+,.,gene-ECOK1_RS08185,ydbL,Gene,ydbL,protein_coding,ECOK1_RS08185,ECOK1_1570,gene-ECOK1_RS08185
NC_017628.1,RefSeq,gene,1587066,1595381,.,+,.,gene-ECOK1_RS25745,ECOK1_RS25745,Gene,protein_coding,ECOK1_RS25745,ECOK1_1571,gene-ECOK1_RS25745,ECOK1_RS25745
NC_017628.1,RefSeq,gene,1595601,1596461,.,+,.,gene-ECOK1_RS08200,pdxI,Gene,pdxI,protein_coding,ECOK1_RS08200,ECOK1_1572,gene-ECOK1_RS08200
NC_017628.1,RefSeq,gene,1596760,1597365,.,+,.,gene-ECOK1_RS08205,ynbA,Gene,ynbA,protein_coding,ECOK1_RS08205,ECOK1_1574,gene-ECOK1_RS08205
NC_017628.1,RefSeq,gene,1597365,1598261,.,+,.,gene-ECOK1_RS08210,ynbB,Gene,ynbB,protein_coding,ECOK1_RS08210,ECOK1_1575,gene-ECOK1_RS08210
NC_017628.1,RefSeq,gene,1598277,1600034,.,+,.,gene-ECOK1_RS08215,ynbC,Gene,ynbC,protein_coding,ECOK1_RS08215,ECOK1_1576,gene-ECOK1_RS08215
NC_017628.1,RefSeq,gene,1600048,1601340,.,+,.,gene-ECOK1_RS08220,ynbD,Gene,ynbD,protein_coding,ECOK1_RS08220,ECOK1_1577,gene-ECOK1_RS08220
NC_017628.1,RefSeq,gene,1601394,1601999,.,-,.,gene-ECOK1_RS08225,azoR,Gene,azoR,protein_coding,ECOK1_RS08225,ECOK1_1578,gene-ECOK1_RS08225
NC_017628.1,RefSeq,gene,1602200,1606102,.,+,.,gene-ECOK1_RS08230,hrpA,Gene,hrpA,protein_coding,ECOK1_RS08230,ECOK1_1579,gene-ECOK1_RS08230
NC_017628.1,RefSeq,gene,1606375,1607175,.,+,.,gene-ECOK1_RS08235,ydcF,Gene,ydcF,protein_coding,ECOK1_RS08235,ECOK1_1580,gene-ECOK1_RS08235
NC_017628.1,RefSeq,gene,1607372,1608811,.,+,.,gene-ECOK1_RS08240,aldA,Gene,aldA,protein_coding,ECOK1_RS08240,ECOK1_1581,gene-ECOK1_RS08240
NC_017628.1,RefSeq,gene,1608853,1609854,.,-,.,gene-ECOK1_RS08245,gap,Gene,gap,protein_coding,ECOK1_RS08245,ECOK1_1582,gene-ECOK1_RS08245
NC_017628.1,RefSeq,gene,1610043,1610573,.,+,.,gene-ECOK1_RS08250,cybB,Gene,cybB,protein_coding,ECOK1_RS08250,ECOK1_1583,gene-ECOK1_RS08250
NC_017628.1,RefSeq,gene,1610818,1610991,.,+,.,gene-ECOK1_RS08255,ECOK1_RS08255,Gene,protein_coding,ECOK1_RS08255,ECOK1_1584,gene-ECOK1_RS08255,ECOK1_RS08255
NC_017628.1,RefSeq,gene,1611657,1612580,.,-,.,gene-ECOK1_RS08270,ydcI,Gene,ydcI,protein_coding,ECOK1_RS08270,ECOK1_1586,gene-ECOK1_RS08270
NC_017628.1,RefSeq,gene,1612797,1614140,.,+,.,gene-ECOK1_RS08275,ydcJ,Gene,ydcJ,protein_coding,ECOK1_RS08275,ECOK1_1587,gene-ECOK1_RS08275
NC_017628.1,RefSeq,gene,1614365,1616020,.,+,.,gene-ECOK1_RS08280,opgD,Gene,opgD,protein_coding,mdoD,ECOK1_RS08280,ECOK1_1588
NC_017628.1,RefSeq,gene,1616160,1616384,.,+,.,gene-ECOK1_RS08290,ydcH,Gene,ydcH,protein_coding,ECOK1_RS08290,ECOK1_1589,gene-ECOK1_RS08290
NC_017628.1,RefSeq,gene,1616447,1616986,.,+,.,gene-ECOK1_RS08295,rimL,Gene,rimL,protein_coding,ECOK1_RS08295,ECOK1_1591,gene-ECOK1_RS08295
NC_017628.1,RefSeq,gene,1616978,1617958,.,-,.,gene-ECOK1_RS08300,ydcK,Gene,ydcK,protein_coding,ECOK1_RS08300,ECOK1_1590,gene-ECOK1_RS08300
NC_017628.1,RefSeq,gene,1618082,1619074,.,+,.,gene-ECOK1_RS08305,tehA,Gene,tehA,protein_coding,ECOK1_RS08305,ECOK1_1592,gene-ECOK1_RS08305
NC_017628.1,RefSeq,gene,1619071,1619664,.,+,.,gene-ECOK1_RS08310,tehB,Gene,tehB,protein_coding,ECOK1_RS08310,ECOK1_1593,gene-ECOK1_RS08310
