	chrom	start	end	Name	gieStain
1705	NC_017628.1	1796583	1797050	slyB	.
1706	NC_017628.1	1797097	1797531	slyA	.
1707	NC_017628.1	1797732	1797965	ydhI	.
1708	NC_017628.1	1797971	1798828	ydhJ	.
1709	NC_017628.1	1798828	1800840	ydhK	.
1710	NC_017628.1	1800841	1801362	sodC	.
1711	NC_017628.1	1801443	1802339	ydhF	.
1712	NC_017628.1	1802388	1802627	ydhL	.
1713	NC_017628.1	1802730	1803329	nemR	.
1714	NC_017628.1	1803366	1804463	nemA	.
1715	NC_017628.1	1804544	1804951	gloA	.
1716	NC_017628.1	1805054	1805701	rnt	.
1717	NC_017628.1	1805794	1805937	ECOK1_RS27815	.
1718	NC_017628.1	1806073	1806420	grxD	.
1719	NC_017628.1	1806755	1807570	mepH	.
1720	NC_017628.1	1807698	1808279	sodB	.
1721	NC_017628.1	1808425	1809594	ydhP	.
1722	NC_017628.1	1809760	1809849	cydH	.
1723	NC_017628.1	1810148	1811173	purR	.
1724	NC_017628.1	1811170	1812102	punR	.
1725	NC_017628.1	1812215	1813426	punC	.
1726	NC_017628.1	1813717	1814865	cfa	.
1727	NC_017628.1	1814905	1815546	ribE	.
1728	NC_017628.1	1815761	1817134	mdtK	.
1729	NC_017628.1	1817175	1818431	ydhQ	.
1730	NC_017628.1	1818740	1818816	ECOK1_RS09290	.
1731	NC_017628.1	1818821	1818897	ECOK1_RS09295	.
1732	NC_017628.1	1819005	1819310	ydhR	.
1733	NC_017628.1	1819436	1821040	ydhS	.
1734	NC_017628.1	1821052	1821864	ydhT	.
1735	NC_017628.1	1821868	1822653	ydhU	.
1736	NC_017628.1	1822650	1823318	ydhX	.
1737	NC_017628.1	1823382	1824020	ydhW	.
1738	NC_017628.1	1826161	1826787	ydhY	.
1739	NC_017628.1	1827243	1827452	fumD	.
1740	NC_017628.1	1827807	1828001	ECOK1_RS29105	.
1741	NC_017628.1	1828009	1829421	pykF	.
1742	NC_017628.1	1829732	1829968	lpp	.
1743	NC_017628.1	1830031	1831035	ldtE	.
1744	NC_017628.1	1831184	1831600	sufE	.
1745	NC_017628.1	1831613	1832833	sufS	.
1746	NC_017628.1	1832830	1834101	sufD	.
1747	NC_017628.1	1834076	1834822	sufC	.
1748	NC_017628.1	1834832	1836319	sufB	.
1749	NC_017628.1	1836328	1836696	sufA	.
1750	NC_017628.1	1837245	1837433	ydiH	.
1751	NC_017628.1	1837533	1837943	menI	.
1752	NC_017628.1	1837940	1840996	ydiJ	.
1753	NC_017628.1	1841210	1842322	ydiK	.
1754	NC_017628.1	1842508	1842615	rprA	.
1755	NC_017628.1	1842751	1843107	ydiL	.
1756	NC_017628.1	1843207	1844421	ydiM	.
1757	NC_017628.1	1844648	1845913	ydiN	.
1758	NC_017628.1	1845925	1846791	ydiB	.
1759	NC_017628.1	1846822	1847580	aroD	.
1760	NC_017628.1	1847726	1849321	ydiF	.
1761	NC_017628.1	1849335	1850486	ydiO	.
1762	NC_017628.1	1850529	1851440	ydiP	.
1763	NC_017628.1	1851756	1852520	ydiQ	.
1764	NC_017628.1	1852540	1853478	ydiR	.
1765	NC_017628.1	1853533	1854822	ydiS	.
1766	NC_017628.1	1854819	1855112	ydiT	.
1767	NC_017628.1	1855169	1856815	fadK	.
1768	NC_017628.1	1856872	1859250	ppsA	.
1769	NC_017628.1	1859583	1860416	ppsR	.
1770	NC_017628.1	1860573	1861619	aroH	.
1771	NC_017628.1	1861751	1861942	hemP	.
1772	NC_017628.1	1861946	1863382	selO	.
1773	NC_017628.1	1863445	1864158	ydiV	.
1774	NC_017628.1	1864405	1864869	nlpC	.
1775	NC_017628.1	1864947	1865696	btuD	.
1776	NC_017628.1	1865696	1866247	btuE	.
1777	NC_017628.1	1866309	1867289	btuC	.
1778	NC_017628.1	1867390	1867689	ihfA	.
1779	NC_017628.1	1867694	1870081	pheT	.
1780	NC_017628.1	1870096	1871079	pheS	.
1781	NC_017628.1	1871363	1871407	pheM	.
1782	NC_017628.1	1871530	1871886	rplT	.
1783	NC_017628.1	1871939	1872136	rpmI	.
1784	NC_017628.1	1872233	1872775	infC	.
1785	NC_017628.1	1872779	1874707	thrS	.
1786	NC_017628.1	1875314	1876011	ECOK1_RS09580	.
1787	NC_017628.1	1876124	1876231	yniD	.
1788	NC_017628.1	1876284	1877042	ydiY	.
1789	NC_017628.1	1877328	1878257	pfkB	.
1790	NC_017628.1	1878358	1878648	ghoS	.
1791	NC_017628.1	1878754	1879614	yniA	.
1792	NC_017628.1	1879655	1880191	yniB	.
1793	NC_017628.1	1880338	1881006	hxpB	.
1794	NC_017628.1	1881170	1881760	ydjM	.
1795	NC_017628.1	1881893	1883284	tcyP	.
1796	NC_017628.1	1883331	1883594	cedA	.
1797	NC_017628.1	1883777	1886038	katE	.
1798	NC_017628.1	1886084	1886842	chbG	.
1799	NC_017628.1	1886855	1888207	celF	.
1800	NC_017628.1	1888311	1889153	chbR	.
1801	NC_017628.1	1889161	1889511	chbA	.
1802	NC_017628.1	1889562	1890920	chbC	.
1803	NC_017628.1	1891005	1891325	chbB	.
1804	NC_017628.1	1891624	1891962	osmE	.
1805	NC_017628.1	1892164	1892991	nadE	.
1806	NC_017628.1	1893221	1894108	cho	.
1807	NC_017628.1	1894068	1894643	ves	.
1808	NC_017628.1	1894846	1895331	spy	.
1809	NC_017628.1	1895661	1896629	astE	.
1810	NC_017628.1	1896622	1897965	astB	.
1811	NC_017628.1	1897962	1899440	astD	.
1812	NC_017628.1	1899437	1900471	astA	.
1813	NC_017628.1	1900468	1901688	astC	.
1814	NC_017628.1	1902134	1902940	xthA	.
1815	NC_017628.1	1903107	1903817	ydjX	.
1816	NC_017628.1	1903822	1904499	ydjY	.
1817	NC_017628.1	1904513	1905220	ydjZ	.
1818	NC_017628.1	1905220	1905768	ynjA	.
1819	NC_017628.1	1905778	1906944	ynjB	.
1820	NC_017628.1	1906917	1908452	ynjC	.
1821	NC_017628.1	1908452	1909105	ynjD	.
1822	NC_017628.1	1909172	1910479	ynjE	.
1823	NC_017628.1	1910488	1911108	ynjF	.
1824	NC_017628.1	1911195	1911602	nudG	.
1825	NC_017628.1	1911568	1911840	ynjH	.
1826	NC_017628.1	1912076	1913419	gdhA	.
1827	NC_017628.1	1913496	1915451	topB	.
1828	NC_017628.1	1915456	1916499	selD	.
1829	NC_017628.1	1916616	1917167	ydjA	.
1830	NC_017628.1	1917328	1919184	sppA	.
1831	NC_017628.1	1919351	1920367	ansA	.
1832	NC_017628.1	1920378	1921019	pncA	.
1833	NC_017628.1	1921112	1922470	ydjE	.
1834	NC_017628.1	1922588	1923346	ydjF	.
1835	NC_017628.1	1923483	1924463	ydjG	.
1836	NC_017628.1	1924473	1925420	ydjH	.
1837	NC_017628.1	1925425	1926261	ydjI	.
1838	NC_017628.1	1926282	1927325	ydjJ	.
1839	NC_017628.1	1927342	1928721	ydjK	.
1840	NC_017628.1	1928748	1929824	ydjL	.
1841	NC_017628.1	1930194	1930466	yeaC	.
1842	NC_017628.1	1930508	1930921	msrB	.
1843	NC_017628.1	1931263	1932258	gapA	.
1844	NC_017628.1	1932342	1933226	yeaD	.
1845	NC_017628.1	1933277	1934131	yeaE	.
1846	NC_017628.1	1934221	1934967	mipA	.
1847	NC_017628.1	1935403	1937337	yeaG	.
1848	NC_017628.1	1937450	1938733	yeaH	.
1849	NC_017628.1	1938880	1940355	cdgI	.
1850	NC_017628.1	1940536	1942026	dgcJ	.
1851	NC_017628.1	1942069	1942572	yeaK	.
1852	NC_017628.1	1942573	1942677	yoaI	.
1853	NC_017628.1	1942847	1943293	yeaL	.
1854	NC_017628.1	1943250	1944071	nimR	.
1855	NC_017628.1	1944168	1945349	nimT	.
1856	NC_017628.1	1945404	1945751	yeaO	.
1857	NC_017628.1	1945773	1946027	yoaF	.
1858	NC_017628.1	1946210	1947235	dgcP	.
1859	NC_017628.1	1947268	1947366	yoaK	.
1860	NC_017628.1	1947369	1947443	yoaJ	.
1861	NC_017628.1	1947502	1947750	yeaQ	.
1862	NC_017628.1	1947898	1948080	yoaG	.
1863	NC_017628.1	1948084	1948443	yeaR	.
1864	NC_017628.1	1948616	1949254	leuE	.
1865	NC_017628.1	1949797	1950912	rnd	.
1866	NC_017628.1	1950994	1952679	fadD	.
1867	NC_017628.1	1952884	1953465	yeaY	.
1868	NC_017628.1	1953505	1954200	tsaB	.
1869	NC_017628.1	1954258	1956168	yoaA	.
1870	NC_017628.1	1956300	1956644	yoaB	.
1871	NC_017628.1	1957066	1957365	yoaC	.
1872	NC_017628.1	1957485	1957664	yoaH	.
1873	NC_017628.1	1957738	1959099	pabB	.
1874	NC_017628.1	1959103	1959681	nudL	.
1875	NC_017628.1	1959865	1961229	sdaA	.
1876	NC_017628.1	1961360	1962958	pdeD	.
1877	NC_017628.1	1962962	1964518	yoaE	.
1878	NC_017628.1	1964506	1964664	yoaL	.
1879	NC_017628.1	1964981	1965952	manX	.
1880	NC_017628.1	1966015	1966815	manY	.
1881	NC_017628.1	1966828	1967679	manZ	.
1882	NC_017628.1	1967734	1968192	yobD	.
1883	NC_017628.1	1968621	1969187	mntP	.
1884	NC_017628.1	1969184	1969993	rlmA	.
1885	NC_017628.1	1970159	1970368	cspE	.
1886	NC_017628.1	1970381	1970524	yobF	.
1887	NC_017628.1	1971195	1971482	yebO	.
1888	NC_017628.1	1971557	1971700	mgrB	.
1889	NC_017628.1	1971859	1972098	yobH	.
1890	NC_017628.1	1972242	1973033	kdgR	.
1891	NC_017628.1	1973210	1974583	yebQ	.
1892	NC_017628.1	1974629	1975510	htpX	.
1893	NC_017628.1	1975702	1977750	prc	.
1894	NC_017628.1	1977770	1978468	proQ	.
1895	NC_017628.1	1978565	1979062	msrC	.
1896	NC_017628.1	1979192	1980475	yebS	.
1897	NC_017628.1	1980444	1983077	yebT	.
1898	NC_017628.1	1983157	1984596	rsmF	.
1899	NC_017628.1	1984714	1984950	yebV	.
1900	NC_017628.1	1985055	1985246	yebW	.
1901	NC_017628.1	1985247	1985903	pphA	.
1902	NC_017628.1	1986298	1986639	yebY	.
1903	NC_017628.1	1986652	1987524	copD	.
1904	NC_017628.1	1987528	1987902	yobA	.
1905	NC_017628.1	1988041	1988271	holE	.
1906	NC_017628.1	1988373	1989029	yobB	.
1907	NC_017628.1	1989052	1989714	exoX	.
1908	NC_017628.1	1989711	1991771	ptrB	.
1909	NC_017628.1	1991980	1992639	yebE	.
1910	NC_017628.1	1992966	1993322	yebF	.
1911	NC_017628.1	1993389	1993679	yebG	.
1912	NC_017628.1	1993813	1994991	purT	.
1913	NC_017628.1	1995047	1995688	kdgA	.
1914	NC_017628.1	1995725	1997536	edd	.
1915	NC_017628.1	1997771	1999246	zwf	.
1916	NC_017628.1	1999584	2000453	hexR	.
1917	NC_017628.1	2000581	2002023	pyk	.
1918	NC_017628.1	2002155	2003126	lpxM	.
1919	NC_017628.1	2003245	2004567	mepM	.
1920	NC_017628.1	2004583	2005515	znuA	.
1921	NC_017628.1	2005594	2006349	znuC	.
1922	NC_017628.1	2006346	2007131	znuB	.
1923	NC_017628.1	2007348	2008358	ruvB	.
1924	NC_017628.1	2008367	2008978	ruvA	.
1925	NC_017628.1	2009117	2009182	yobI	.
1926	NC_017628.1	2009254	2009856	yebB	.
1927	NC_017628.1	2009858	2010379	ruvC	.
1928	NC_017628.1	2010414	2011154	yebC	.
1929	NC_017628.1	2011183	2011635	nudB	.
1930	NC_017628.1	2011628	2013400	aspS	.
1931	NC_017628.1	2013710	2014276	yecD	.
1932	NC_017628.1	2014273	2015091	yecE	.
1933	NC_017628.1	2015144	2015539	yecN	.
1934	NC_017628.1	2015580	2016323	cmoA	.
1935	NC_017628.1	2016320	2017291	cmoB	.
1936	NC_017628.1	2017456	2019885	torZ	.
1937	NC_017628.1	2019910	2021010	torY	.
1938	NC_017628.1	2021398	2022144	cutC	.
1939	NC_017628.1	2022158	2022724	yecM	.
1940	NC_017628.1	2022940	2024673	argS	.
1941	NC_017628.1	2024726	2025118	flhe	.
1942	NC_017628.1	2025118	2027196	flhA	.
1943	NC_017628.1	2027189	2028337	flhB	.
1944	NC_017628.1	2028546	2029190	cheZ	.
1945	NC_017628.1	2029201	2029590	cheY	.
1946	NC_017628.1	2029605	2030654	cheB	.
1947	NC_017628.1	2030657	2031517	cheR	.
1948	NC_017628.1	2031808	2033469	tar	.
1949	NC_017628.1	2033614	2034117	cheW	.
1950	NC_017628.1	2034138	2036102	cheA	.
1951	NC_017628.1	2036107	2037033	motB	.
1952	NC_017628.1	2037030	2037917	motA	.
1953	NC_017628.1	2038044	2038622	flhC	.
1954	NC_017628.1	2038625	2038975	flhD	.
1955	NC_017628.1	2039755	2040183	uspC	.
1956	NC_017628.1	2040190	2041614	otsA	.
1957	NC_017628.1	2041589	2042389	otsB	.
1958	NC_017628.1	2042556	2043542	araH	.
1959	NC_017628.1	2043557	2045071	araG	.
1960	NC_017628.1	2045141	2046130	araF	.
1961	NC_017628.1	2046927	2047430	ftnB	.
1962	NC_017628.1	2047508	2047759	yecJ	.
1963	NC_017628.1	2047874	2047960	azuC	.
1964	NC_017628.1	2048224	2048547	yecR	.
1965	NC_017628.1	2048719	2049216	ftnA	.
1966	NC_017628.1	2049254	2049493	yecH	.
1967	NC_017628.1	2049684	2050895	tyrP	.
1968	NC_017628.1	2050946	2051611	yecA	.
1969	NC_017628.1	2051807	2051893	ECOK1_RS10550	.
1970	NC_017628.1	2051906	2051979	ECOK1_RS10555	.
1971	NC_017628.1	2052034	2052109	ECOK1_RS10560	.
1972	NC_017628.1	2052261	2052809	pgsA	.
1973	NC_017628.1	2052866	2054698	uvrC	.
1974	NC_017628.1	2054695	2055351	uvrY	.
1975	NC_017628.1	2055647	2055823	yecU	.
1976	NC_017628.1	2055810	2056034	yecF	.
1977	NC_017628.1	2056102	2056824	sdiA	.
1978	NC_017628.1	2057054	2057806	yecC	.
1979	NC_017628.1	2057803	2058471	tcyL	.
1980	NC_017628.1	2058486	2059472	dcyD	.
1981	NC_017628.1	2059577	2060377	tcyJ	.
1982	NC_017628.1	2060465	2061016	fliZ	.
1983	NC_017628.1	2061062	2061781	fliA	.
1984	NC_017628.1	2062101	2063858	ECOK1_RS10625	.
1985	NC_017628.1	2064124	2065530	fliD	.
1986	NC_017628.1	2065555	2065965	fliS	.
1987	NC_017628.1	2065965	2066330	fliT	.
1988	NC_017628.1	2066408	2067895	amyA	.
1989	NC_017628.1	2067929	2068342	yedD	.
1990	NC_017628.1	2068529	2069734	yedE	.
1991	NC_017628.1	2069731	2069964	yedF	.
1992	NC_017628.1	2070073	2070741	yedK	.
1993	NC_017628.1	2071254	2072336	ECOK1_RS10670	.
1994	NC_017628.1	2072838	2073635	ybcM	.
1995	NC_017628.1	2073645	2074196	ybcL	.
1996	NC_017628.1	2074365	2074697	emrE	.
1997	NC_017628.1	2075042	2075356	fliE	.
1998	NC_017628.1	2075571	2077229	fliF	.
1999	NC_017628.1	2077222	2078217	fliG	.
2000	NC_017628.1	2078210	2078896	fliH	.
2001	NC_017628.1	2078896	2080269	fliI	.
2002	NC_017628.1	2080288	2080731	fliJ	.
2003	NC_017628.1	2080728	2081855	fliK	.
2004	NC_017628.1	2081960	2082424	fliL	.
2005	NC_017628.1	2082429	2083433	fliM	.
2006	NC_017628.1	2083430	2083843	fliN	.
2007	NC_017628.1	2083846	2084211	fliO	.
2008	NC_017628.1	2084211	2084948	fliP	.
2009	NC_017628.1	2084958	2085227	fliQ	.
2010	NC_017628.1	2085236	2086021	fliR	.
2011	NC_017628.1	2086311	2086934	rcsA	.
2012	NC_017628.1	2086978	2087166	dsrB	.
2013	NC_017628.1	2087329	2087556	yodD	.
2014	NC_017628.1	2087854	2088669	yedP	.
2015	NC_017628.1	2088666	2090360	dgcQ	.
2016	NC_017628.1	2090792	2091709	yedI	.
2017	NC_017628.1	2091882	2092802	yedA	.
2018	NC_017628.1	2092791	2093261	vsr	.
2019	NC_017628.1	2093242	2094660	dcm	.
2020	NC_017628.1	2094727	2095422	yedJ	.
2021	NC_017628.1	2095462	2095743	drpB	.
2022	NC_017628.1	2096393	2097508	ECOK1_RS10830	.
2023	NC_017628.1	2098104	2098955	hchA	.
2024	NC_017628.1	2099062	2100420	hprS	.
2025	NC_017628.1	2100420	2101091	hprR	.
2026	NC_017628.1	2101224	2101637	hiuH	.
2027	NC_017628.1	2101746	2102750	msrP	.
2028	NC_017628.1	2102751	2103386	msrQ	.
2029	NC_017628.1	2103643	2104293	zinT	.
2030	NC_017628.1	2105363	2105935	cdtC	.
2031	NC_017628.1	2105932	2106753	cdtB	.
2032	NC_017628.1	2106750	2107463	cdtA	.
2033	NC_017628.1	2107963	2108253	ECOK1_RS10895	.
2034	NC_017628.1	2108263	2108541	ECOK1_RS10900	.
2035	NC_017628.1	2108538	2110604	ECOK1_RS10905	.
2036	NC_017628.1	2110669	2111268	ECOK1_RS10910	.
2037	NC_017628.1	2111336	2115034	ECOK1_RS10915	.
2038	NC_017628.1	2115095	2115643	ECOK1_RS10920	.
2039	NC_017628.1	2115640	2116383	ECOK1_RS10925	.
2040	NC_017628.1	2116389	2117087	ECOK1_RS10930	.
2041	NC_017628.1	2117087	2117443	ECOK1_RS10935	.
2042	NC_017628.1	2117421	2120648	ECOK1_RS10940	.
2043	NC_017628.1	2120695	2120973	ECOK1_RS10945	.
2044	NC_017628.1	2120997	2121368	ECOK1_RS10950	.
2045	NC_017628.1	2121383	2122087	ECOK1_RS10955	.
2046	NC_017628.1	2122148	2122492	ECOK1_RS10960	.
2047	NC_017628.1	2122489	2122935	ECOK1_RS10965	.
2048	NC_017628.1	2122935	2123273	ECOK1_RS10970	.
2049	NC_017628.1	2123282	2123599	ECOK1_RS10975	.
2050	NC_017628.1	2123676	2124893	ECOK1_RS10980	.
2051	NC_017628.1	2124908	2125507	ECOK1_RS10985	.
2052	NC_017628.1	2125500	2126726	ECOK1_RS10990	.
2053	NC_017628.1	2126716	2126877	ECOK1_RS28795	.
2054	NC_017628.1	2126874	2128631	ECOK1_RS11000	.
2055	NC_017628.1	2128631	2129113	ECOK1_RS11005	.
2056	NC_017628.1	2129261	2129611	ECOK1_RS11010	.
2057	NC_017628.1	2129716	2129898	ECOK1_RS27860	.
2058	NC_017628.1	2130115	2130648	ECOK1_RS11020	.
2059	NC_017628.1	2130704	2131018	ECOK1_RS11025	.
2060	NC_017628.1	2131023	2131238	ECOK1_RS11030	.
2061	NC_017628.1	2131531	2131605	ECOK1_RS11035	.
2062	NC_017628.1	2131609	2131684	ECOK1_RS11040	.
2063	NC_017628.1	2131687	2131763	ECOK1_RS11045	.
2064	NC_017628.1	2131765	2131840	ECOK1_RS11050	.
2065	NC_017628.1	2131963	2132676	ECOK1_RS11055	.
2066	NC_017628.1	2132922	2133743	ECOK1_RS11060	.
2067	NC_017628.1	2133740	2134114	ECOK1_RS11065	.
2068	NC_017628.1	2134127	2135176	ECOK1_RS11070	.
2069	NC_017628.1	2135178	2135456	ECOK1_RS27865	.
2070	NC_017628.1	2135624	2135779	hokD	.
2071	NC_017628.1	2136017	2136682	ECOK1_RS11085	.
2072	NC_017628.1	2136857	2137282	ECOK1_RS11090	.
2073	NC_017628.1	2137323	2138393	ECOK1_RS11095	.
2074	NC_017628.1	2138465	2138890	ECOK1_RS11100	.
2075	NC_017628.1	2138874	2139146	ECOK1_RS11105	.
2076	NC_017628.1	2139256	2139657	ECOK1_RS11110	.
2077	NC_017628.1	2139685	2139876	ECOK1_RS11115	.
2078	NC_017628.1	2139876	2140163	ECOK1_RS11120	.
2079	NC_017628.1	2140435	2140587	ECOK1_RS11125	.
2080	NC_017628.1	2140599	2140973	ECOK1_RS11130	.
2081	NC_017628.1	2140963	2141184	ECOK1_RS11135	.
2082	NC_017628.1	2141752	2142600	ECOK1_RS11145	.
2083	NC_017628.1	2142646	2142867	kil	.
2084	NC_017628.1	2143011	2145491	ECOK1_RS11155	.
2085	NC_017628.1	2145550	2145753	ECOK1_RS11160	.
2086	NC_017628.1	2146831	2146920	ECOK1_RS11170	.
2087	NC_017628.1	2147014	2147811	mtfA	.
2088	NC_017628.1	2147912	2147987	ECOK1_RS11180	.
2089	NC_017628.1	2149605	2150909	ybtS	.
2090	NC_017628.1	2150937	2152217	ybtX	.
2091	NC_017628.1	2152210	2154012	ybtQ	.
2092	NC_017628.1	2153999	2155711	ybtP	.
2093	NC_017628.1	2155968	2156927	ybtA	.
2094	NC_017628.1	2157118	2163225	irp2	.
2095	NC_017628.1	2163313	2172804	irp1	.
2096	NC_017628.1	2172801	2173901	ybtU	.
2097	NC_017628.1	2173898	2174701	ybtT	.
2098	NC_017628.1	2174705	2176282	ybtE	.
2099	NC_017628.1	2176414	2178435	fyuA	.
2100	NC_017628.1	2179086	2179835	ECOK1_RS11245	.
2101	NC_017628.1	2182054	2183106	ECOK1_RS11265	.
2102	NC_017628.1	2183421	2184737	shiA	.
2103	NC_017628.1	2184839	2186293	amn	.
2104	NC_017628.1	2186636	2187352	yeeN	.
2105	NC_017628.1	2187806	2187881	ECOK1_RS11285	.
2106	NC_017628.1	2188208	2189125	nac	.
2107	NC_017628.1	2189227	2190177	cbl	.
2108	NC_017628.1	2190215	2190290	ECOK1_RS11300	.
2109	NC_017628.1	2190451	2191938	yeeO	.
2110	NC_017628.1	2192039	2192114	ECOK1_RS11310	.
2111	NC_017628.1	2192276	2193547	ECOK1_RS11315	.
2112	NC_017628.1	2193827	2194339	clbS	.
2113	NC_017628.1	2194374	2195096	clbQ	.
2114	NC_017628.1	2195089	2196603	clbP	.
2115	NC_017628.1	2196616	2199075	clbO	.
2116	NC_017628.1	2199106	2203473	clbN	.
2117	NC_017628.1	2203470	2204909	clbM	.
2118	NC_017628.1	2204971	2206434	clbL	.
2119	NC_017628.1	2206427	2212891	clbK	.
2120	NC_017628.1	2212902	2219402	clbJ	.
2121	NC_017628.1	2219446	2222478	clbI	.
2122	NC_017628.1	2222528	2227324	clbH	.
2123	NC_017628.1	2227372	2228640	clbG	.
2124	NC_017628.1	2228637	2229767	clbF	.
2125	NC_017628.1	2229771	2230019	clbE	.
2126	NC_017628.1	2230049	2230918	clbD	.
2127	NC_017628.1	2230928	2233528	clbC	.
2128	NC_017628.1	2233569	2243189	clbB	.
2129	NC_017628.1	2243647	2243859	clbR	.
2130	NC_017628.1	2243860	2244594	clbA	.
2131	NC_017628.1	2246615	2247550	ldtA	.
2132	NC_017628.1	2247612	2248691	cobT	.
2133	NC_017628.1	2248703	2249446	cobS	.
2134	NC_017628.1	2249443	2249988	cobU	.
2135	NC_017628.1	2251660	2253807	ECOK1_RS11465	.
2136	NC_017628.1	2254178	2254822	ECOK1_RS11470	.
2137	NC_017628.1	2254807	2256030	ECOK1_RS11475	.
2138	NC_017628.1	2257069	2257731	ECOK1_RS11480	.
2139	NC_017628.1	2257745	2258941	ECOK1_RS11485	.
2140	NC_017628.1	2258907	2259500	ECOK1_RS11490	.
2141	NC_017628.1	2259502	2260275	ECOK1_RS11495	.
2142	NC_017628.1	2261215	2262348	ECOK1_RS11510	.
2143	NC_017628.1	2263951	2264709	ECOK1_RS11525	.
2144	NC_017628.1	2264844	2265728	ECOK1_RS11530	.
2145	NC_017628.1	2265731	2266765	ECOK1_RS11535	.
2146	NC_017628.1	2269080	2269490	ECOK1_RS11560	.
2147	NC_017628.1	2269478	2269879	ECOK1_RS11565	.
2148	NC_017628.1	2270045	2270614	ECOK1_RS11570	.
2149	NC_017628.1	2270814	2271014	ECOK1_RS29135	.
2150	NC_017628.1	2271254	2271394	ECOK1_RS11580	.
2151	NC_017628.1	2272194	2273390	ECOK1_RS11590	.
2152	NC_017628.1	2273586	2273792	ECOK1_RS27900	.
2153	NC_017628.1	2273886	2274488	ECOK1_RS11600	.
2154	NC_017628.1	2275514	2276296	istB	.
2155	NC_017628.1	2276293	2277315	istA	.
2156	NC_017628.1	2278812	2279984	ECOK1_RS11625	.
2157	NC_017628.1	2280515	2280772	ECOK1_RS11630	.
2158	NC_017628.1	2280826	2281593	ECOK1_RS11635	.
2159	NC_017628.1	2281590	2282648	ECOK1_RS11640	.
2160	NC_017628.1	2282667	2283656	ECOK1_RS11645	.
2161	NC_017628.1	2283667	2285832	ECOK1_RS11650	.
2162	NC_017628.1	2286261	2286695	ECOK1_RS25760	.
2163	NC_017628.1	2286913	2289297	ECOK1_RS11660	.
2164	NC_017628.1	2289294	2290199	ECOK1_RS11665	.
2165	NC_017628.1	2290196	2291266	ECOK1_RS11670	.
2166	NC_017628.1	2291402	2292079	ECOK1_RS11675	.
2167	NC_017628.1	2292095	2292505	ECOK1_RS11680	.
2168	NC_017628.1	2292726	2293547	ECOK1_RS11685	.
2169	NC_017628.1	2293810	2294283	ECOK1_RS11690	.
2170	NC_017628.1	2294299	2294775	yeeS	.
2171	NC_017628.1	2294844	2295065	yeeT	.
2172	NC_017628.1	2295139	2295507	cbeA	.
2173	NC_017628.1	2295596	2295970	cbtA	.
2174	NC_017628.1	2295967	2296161	yeeW	.
2175	NC_017628.1	2296824	2296958	ECOK1_RS11725	.
2176	NC_017628.1	2297059	2297388	tmaR	.
2177	NC_017628.1	2297560	2298618	yeeA	.
2178	NC_017628.1	2298816	2299289	sbmC	.
2179	NC_017628.1	2300782	2302209	sbcB	.
2180	NC_017628.1	2302283	2303641	plaP	.
2181	NC_017628.1	2303631	2303693	yoeI	.
2182	NC_017628.1	2303908	2304837	yeeY	.
2183	NC_017628.1	2304883	2305707	yeeZ	.
2184	NC_017628.1	2305790	2306044	yoeB	.
2185	NC_017628.1	2306041	2306292	yefM	.
2186	NC_017628.1	2306575	2306625	hisL	.
2187	NC_017628.1	2306771	2307670	hisG	.
2188	NC_017628.1	2307676	2308980	hisD	.
2189	NC_017628.1	2308977	2310047	hisC	.
2190	NC_017628.1	2310047	2311114	hisB	.
2191	NC_017628.1	2311114	2311704	hisH	.
2192	NC_017628.1	2311704	2312441	hisA	.
2193	NC_017628.1	2312423	2313199	hisF	.
2194	NC_017628.1	2313193	2313804	hisIE	.
2195	NC_017628.1	2313990	2314967	wzzB	.
2196	NC_017628.1	2315113	2316279	ugd	.
2197	NC_017628.1	2316526	2317932	gndA	.
2198	NC_017628.1	2318075	2319178	ECOK1_RS11835	.
2199	NC_017628.1	2319520	2320626	ECOK1_RS11840	.
2200	NC_017628.1	2320623	2321411	ECOK1_RS11845	.
2201	NC_017628.1	2321408	2322343	ECOK1_RS11850	.
2202	NC_017628.1	2322325	2323470	wzy	.
2203	NC_017628.1	2323572	2324819	wzx	.
2204	NC_017628.1	2324816	2325373	rfbC	.
2205	NC_017628.1	2325381	2326256	rfbA	.
2206	NC_017628.1	2326314	2327213	rfbD	.
2207	NC_017628.1	2327213	2328298	rfbB	.
2208	NC_017628.1	2328671	2329564	galF	.
2209	NC_017628.1	2329739	2331133	wcaM	.
2210	NC_017628.1	2331144	2332364	wcaL	.
2211	NC_017628.1	2332361	2333641	wcaK	.
2212	NC_017628.1	2334304	2335782	wzxC	.
2213	NC_017628.1	2335784	2337178	wcaJ	.
2214	NC_017628.1	2337232	2338602	cpsG	.
2215	NC_017628.1	2338795	2340231	cpsB	.
2216	NC_017628.1	2340234	2341457	wcaI	.
2217	NC_017628.1	2341454	2341933	gmm	.
2218	NC_017628.1	2341936	2342901	fcl	.
2219	NC_017628.1	2342904	2344025	gmd	.
2220	NC_017628.1	2344052	2344600	wcaF	.
2221	NC_017628.1	2344616	2345362	wcaE	.
2222	NC_017628.1	2345443	2346663	wcaD	.
2223	NC_017628.1	2346638	2347855	wcaC	.
2224	NC_017628.1	2347852	2348340	wcaB	.
2225	NC_017628.1	2348343	2349182	wcaA	.
2226	NC_017628.1	2349311	2351473	wzc	.
2227	NC_017628.1	2351476	2351919	wzb	.
